age,money,gender,product,salary
24,425100000,1,10511008001004000;TD11300036000;21001115,1186000000
33,1495000000,1,10-01-30-031-0037-0000;TD11330031000;10-047-1360-0002,825000000
53,1396200000,1,53,215000000
45,35100000,1,10511008001166004;21001203,1454000000
37,4836000000,1,03010;01211210122,715000000
60,119600000,0,00320342;21001115,585000000
30,10198500000,0,1001303001005;10140110400011;10-047-1360-0002;00266451,394000000
37,204100000,1,TD11300027000;21001115,641000000
34,556400000,1,10120110400011;4;01013000110000000001,939000000
28,0,0,21001115;WR0001B;00320342,316000000
44,70200000,0,TD11300031000,810000000
34,16900000,0,1.05E+16,680000000
70,4199000000,0,10-047-1387-0001,283000000
38,2128100000,0,10521001001177000;21001236,737000000
32,9075300000,0,TD11330029000,884000000
39,1300000,0,1.05E+16,387000000
38,820300000,0,200-0135-12;10-01-20-388-0002;01013000110000000001,99000000
36,9484800000,1,21001236,340000000
32,3918200000,1,21000111;10-059-1264-0001;01211210122,953000000
34,1196000000,0,3010,1304000000
49,955500000,1,WR0001L;01211310127;WR0001F,1028000000
45,1690000000,0,01211210113;1001303001004;10527001000925000;00266451,1276000000
24,703300000,0,10-003-1225-0001;1001202000002;10120110400011;200-0135-12,764000000
47,0,1,10511008001166004;00320342,1175000000
36,1634100000,1,03010;10521001001177000,1168000000
25,5878600000,1,21000111;10-01-30-031-0037-0000,165000000
30,760500000,1,10-01-20-388-0002;10-003-1225-0001,746000000
29,195000000,1,TD11300035000,333000000
27,262600000,1,TD11300036000;01030500510002;10511008001166004;01030500560002,745000000
57,2778100000,0,10-047-1365-0001;10141109800021,576000000
38,3476200000,1,10527001001278000;10-047-1360-0002;TD11330031000,939000000
43,812500000,1,10120116100011;10-01-20-388-0002;05100;WR0001L,192000000
35,94900000,0,TD11300036000;TD11300035000;TD11300027000;21001115,228000000
38,3452800000,0,1.05E+16,533000000
71,3900000,1,1211310121,885000000
36,0,1,TD11300031000,467000000
40,123500000,1,00320342;200000303;10-01-20-024-0046-0000;10511008001166004,787000000
50,137800000,1,TD11300036000;10511008001004000;TD11300027000,339000000
31,620100000,0,10-003-1381-0001;10120110400011;10-003-1387-0001;01211310130,72000000
33,1987700000,1,1.05E+16,233000000
57,36400000,0,21001203;10511008001278000;21001115,959000000
32,2265900000,1,10521001001177000;21000111;01020400530001;10-047-1360-0002,717000000
52,1201200000,0,53,321000000
30,594100000,0,4;1001202000002,436000000
40,0,1,200000301;00320342,694000000
50,956800000,0,10-003-1381-0001;10-01-20-388-0002,1439000000
32,0,1,10511008001004000;10511008001278000,786000000
36,1023100000,1,10140110400011;10-01-30-355-0005,894000000
60,514800000,1,TD11300035000,1030000000
48,2044900000,0,10200100092,175000000
72,0,1,01030500510002;21001115;10511008001278000,943000000
46,681200000,0,10120110400011;10-003-1384-0001;10-003-1381-0001,602000000
45,2025400000,1,21000111;01020400490002,1408000000
50,206700000,1,21001115;01030500600002;TD11300035000;TD11300036000,1481000000
29,68900000,0,TD11300027000,1372000000
40,1089400000,1,1.01E+13,84000000
49,4087200000,1,1001303001004;10140110400011;21000111,1335000000
42,958100000,1,4;10120110400011,928000000
43,5272800000,0,01211210121;TD11330031000;10521001001177000,864000000
36,210600000,0,01030500560002;WR0001B,356000000
37,0,0,21001115;TD11300027000;TD11300036000;10-01-20-024-0059-0000,206000000
59,282100000,0,200000303;WR0001B;01211310121,707000000
75,4321200000,1,10-047-1381-0001;010200100051;01012000210000000000,699000000
53,3763500000,0,10-01-30-031-0018-0000;10-01-30-355-0002,817000000
53,0,0,00320342;10511008000996000;01030500560002,1184000000
57,14630200000,0,10141116600001;010200100051;03100,1446000000
30,364000000,0,10511008001278000;200000301,1028000000
44,1050400000,1,TD11330031000;01211210113,400000000
51,0,1,TD11300027000;200000301,493000000
30,319800000,1,TD11300035000;01030500510002;10-01-20-024-0046-0000;TD11300036000,632000000
42,1263600000,1,1.03E+12,245000000
48,975000000,1,05100;10-003-1384-0001;4,254000000
40,3159000000,1,01020400530001;10527001000925000,706000000
36,232700000,0,10-01-20-024-0046-0000,1017000000
40,1835600000,0,10-01-30-031-0037-0000;01211210121,1224000000
47,1990300000,1,200000301;WR0001B;01030500510002,1284000000
39,66300000,0,10511008001004000;TD11300027000;WR0001B;10511008001166004,1105000000
41,114400000,1,10511008001166004;WR0001B;TD11300036000;01030500600002,710000000
42,271700000,1,01211310121;200000303,174000000
50,1038700000,1,10141114700031;1001303001005,64000000
58,5262400000,0,10-047-1381-0001;10-01-30-355-0002;21001199;TD11330030000,1312000000
70,1703000000,0,1.02E+12,678000000
29,744900000,0,10120114700011;10-003-1384-0001,1071000000
56,8837400000,0,010200100051;21001199;10-01-30-355-0002;21001259,460000000
32,1578200000,0,TD11330029000,1345000000
39,97500000,1,10511008001166004;200000303;TD11300031000;10511008000996000,1356000000
33,503100000,1,01211310130;WR0001L;05100;10120114700011,51000000
47,2919800000,0,010200100092;10-01-30-031-0037-0000;52,422000000
39,3900000,0,1.05E+16,320000000
34,1147900000,1,1.00E+12,1230000000
36,1953900000,0,1001303001004;10-01-30-031-0037-0000;01020400490002,991000000
40,418600000,0,TD11300036000;WR0001B,1309000000
34,1691300000,1,1.02E+12,339000000
54,1235000000,1,TD11330030000;01012000210000000000;10141114300011;10-047-1365-0001,597000000
36,3023800000,1,TD11330031000,962000000
34,101400000,0,10511008001278000;TD11300031000,867000000
50,3126500000,1,10-047-1360-0002,339000000
48,146900000,1,200000303;10511008001004000;10-01-20-024-0046-0000,1026000000
35,5933200000,1,TD11330031000;10-047-1360-0002;10527001000925000;10140110400011,824000000
33,503100000,1,01211310130;200-0135-12,236000000
42,2424500000,0,1.01E+13,1446000000
31,5336500000,0,21000111,1333000000
54,335400000,0,1.03E+12,586000000
55,24700000,0,21001203;01030500560002;TD11300027000,407000000
30,4904900000,0,01020400530001;01020400380001;10-047-1360-0002;03010,1046000000
30,2350400000,1,1211210122,282000000
59,1695200000,1,01020400510001;01211210110;10-047-1365-0001,1071000000
50,4812600000,0,10140110400011;01020400610001;10527001000925000,125000000
59,211900000,0,21001115;01030500600002;01211310121,407000000
27,196300000,0,21001203;10-01-20-024-0059-0000;00320342;01211310121,406000000
25,2082600000,0,21000111;1001303001005;21001236,1031000000
37,1708200000,0,52;1001303001005;01020400380001;01020400490002,317000000
36,109200000,0,320342,738000000
56,2477800000,0,10141116600001;10521001000846001,763000000
52,378300000,0,21001203;TD11300027000;10511008001278000;21001115,1161000000
36,289900000,1,01030500560002;10511008001278000,907000000
30,269100000,1,10-01-20-024-0059-0000,518000000
31,673400000,1,10-003-1225-0001;10120114700011;4;10120116100011,288000000
55,313300000,0,1.05E+16,561000000
28,163800000,0,21001115;01211310121;10511008001278000,871000000
44,547300000,1,10-003-1387-0001;010300100335;WR0001L;WR0001F,874000000
28,49400000,0,01030500600002;10511008001166004;10-01-20-024-0059-0000,1001000000
25,1040000000,0,1001303001004;10521001001177000,256000000
39,41600000,0,TD11300027000,927000000
32,1920100000,1,01211210121;1001303001001,1222000000
42,208000000,0,1.05E+16,1230000000
31,5739500000,1,10-01-30-355-0005;1001303001005;1001303001001,1021000000
38,516100000,0,TD11300027000;01030500510002;200000301,1400000000
30,767000000,1,WR0001L,277000000
50,1011400000,0,01020400610001;10140110400011,96000000
50,24700000,1,10511008001166004;21001115,1299000000
47,0,0,01030500600002;TD11300031000;01030500510002,150000000
29,36400000,0,1.05E+16,258000000
34,4054700000,0,010200100092;10141114700031;10-01-30-355-0005,707000000
54,158600000,0,TD11300027000;10511008001166004,101000000
43,0,1,200000303;21001115;10-01-20-024-0046-0000,429000000
47,5404100000,1,3010,1438000000
55,132600000,1,10511008001278000;01030500600002;TD11300031000;TD11300027000,1181000000
35,568100000,0,01013000110000000001;06492;01211310127,914000000
32,1300000,1,1211310121,1151000000
49,460200000,0,TD11300031000;WR0001B;01211310121;10-01-20-024-0046-0000,218000000
39,1604200000,0,TD11330031000,257000000
32,1171300000,1,21001116;01020400530001;1001303001001,696000000
49,321100000,1,TD11300031000;TD11300036000;21001203,812000000
32,234000000,1,WR0001B;01030500510002;10511008000996000,405000000
47,356200000,1,TD11300027000;10511008001004000,1334000000
42,119600000,1,WR0001B;01030500560002;200000303;TD11300027000,1215000000
52,1056900000,1,1.02E+12,931000000
31,1521000000,0,10527001001272000;01020400610001;TD11330029000,866000000
52,237900000,0,10-01-20-024-0046-0000,1005000000
38,0,0,01030500600002;TD11300027000;10511008000996000,1047000000
53,176800000,0,TD11300036000,751000000
40,133900000,1,10511008001166004;TD11300027000,266000000
31,29900000,0,1.05E+16,976000000
53,2914600000,1,220002701,685000000
46,178100000,0,01030500560002;10511008001166004;21001203;200000303,1315000000
49,1361100000,0,03010;10-01-30-031-0037-0000,886000000
34,7450300000,0,00266451;52;1001303001001;01020400610001,81000000
63,3519100000,0,1.01E+13,316000000
41,427700000,1,21001115,612000000
55,205400000,1,01211310121;200000303,33000000
29,284700000,1,01030500510002;10-01-20-024-0046-0000;10511008000996000;01030500600002,632000000
47,3607500000,0,230-0119-85;21001236;010200100092,1199000000
37,599300000,1,1.01E+13,1362000000
38,188500000,0,10511008000996000;WR0001B,1023000000
29,401700000,0,200000303,824000000
41,952900000,1,10-003-1225-0001;10120114300011;01013000110000000001;200-0135-12,1112000000
53,10942100000,1,220002101;01211210110;TD11330032000;01012000200000000003,250000000
40,1820000000,0,10527001000925000;01020400380001;10140110400011;03010,661000000
56,93600000,1,21001115;10511008001004000,984000000
34,0,1,1.03E+12,1187000000
28,12623000000,0,230-0119-85;01211210122,502000000
41,1790100000,1,10-047-1360-0002;010200100092,274000000
32,1145300000,1,00266451;1001303001001;10-059-1264-0001,729000000
51,0,1,01030500600002;10511008000996000,1321000000
33,370500000,0,10511008001004000;01030500510002;200000303,357000000
34,715000000,0,05100;10-003-1381-0001;10120114300011,939000000
26,370500000,1,TD11300036000;10511008001166004;TD11300031000;200000303,905000000
31,468000000,0,10511008001166004;21001203;10511008001278000;TD11300027000,204000000
39,0,1,1.05E+16,834000000
50,93600000,1,TD11300036000;01030500560002;21001115,968000000
33,1209000000,1,01211210122;10141114700031,298000000
44,932100000,1,10120114300011;01013000110000000001;1001202000002;05100,773000000
38,87100000,1,21001203;10511008001166004,819000000
33,8095100000,0,01020400380001;1001303001001,252000000
32,6827600000,0,10140110400011;21001116;10527001001278000,944000000
33,729300000,0,01211310130;10-003-1225-0001;1001202000002;10120114300011,727000000
55,1810900000,0,10141114300011;21001199,1157000000
27,429000000,0,1.05E+16,340000000
39,4239300000,1,01211210121;21001236;10141114700031;01020400380001,1466000000
21,469300000,1,TD11300036000;01030500600002,428000000
57,1049100000,0,010200100051;21001259;220002701,390000000
29,2996500000,1,01211210113;10521001001177000;01020400490002,1095000000
45,14300000,0,TD11300027000;10511008000996000;01030500510002,1414000000
46,2889900000,0,10527001001272000;10527001001278000,1490000000
47,37700000,1,21001115,928000000
44,1700400000,1,52,122000000
43,1738100000,0,01020400490002;10140110400011;01211210122;21000111,646000000
44,22569300000,0,TD11330031000;21001116,711000000
52,7800000,0,01030500600002;21001203;TD11300031000;10511008001004000,1126000000
33,481000000,1,01030500560002;00320342;21001115;10511008001278000,24000000
27,10400000,1,01211310121;TD11300036000;01030500600002;10-01-20-024-0059-0000,1160000000
43,865800000,0,10-003-1381-0001;010300100335,251000000
29,0,0,10-01-20-024-0059-0000;21001115,1492000000
43,1736800000,0,03010;10140110400011,1145000000
34,22973600000,1,1.02E+12,1196000000
30,45500000,0,01030500510002;10-01-20-024-0059-0000;01030500560002;TD11300031000,1261000000
56,916500000,1,10120110400011;06492;WR0001F;10-01-20-388-0002,1478000000
46,2713100000,1,3010,1099000000
42,5805800000,0,01211210113;10-01-30-031-0037-0000,640000000
51,1097200000,1,1.01E+13,276000000
30,417300000,1,10511008001004000;10511008000996000,779000000
41,3615300000,1,01211210121;01020400380001,1378000000
57,44200000,1,10-01-20-024-0046-0000;01030500510002;21001203,175000000
36,37700000,1,10511008001166004;TD11300036000,194000000
47,3175900000,0,10-047-1360-0002;10527001001278000,520000000
37,5167500000,1,10200100092,1271000000
33,332800000,0,1.05E+16,816000000
49,904800000,0,1.01E+13,1155000000
34,81900000,1,WR0001B;10-01-20-024-0046-0000,1135000000
54,410800000,0,200000303;200000301,1360000000
39,154700000,1,200000301;01030500560002;10511008001004000;01030500600002,1440000000
58,8541000000,1,53;21001199;010200100051,669000000
36,543400000,0,200-0135-12;10-01-20-388-0002,469000000
46,0,1,10511008000996000;10-01-20-024-0046-0000;10511008001278000,1262000000
31,11419200000,0,1001303001005;10527001001272000;00266451;01020400530001,1260000000
31,2561000000,1,TD11330029000;01020400530001;10140110400011;03010,620000000
50,265200000,1,10-01-20-024-0046-0000,1392000000
40,835900000,1,10-003-1381-0001,1023000000
47,395200000,1,TD11300036000;TD11300027000,325000000
26,1530100000,0,01211210122;220002301;230-0119-85;10527001001278000,623000000
29,707200000,0,10-003-1225-0001,1073000000
38,647400000,1,1.05E+16,1260000000
57,0,1,1211310121,855000000
47,271700000,0,TD11300031000;01030500510002;10-01-20-024-0059-0000;01030500560002,1378000000
56,864500000,1,1.01E+13,195000000
37,403000000,0,21001115;10-01-20-024-0059-0000,0
66,2793700000,1,TD11330028000,237000000
49,17963400000,1,10200100092,280000000
31,683800000,0,10-003-1387-0001,214000000
30,283400000,1,21001115;10511008001004000;01030500510002;TD11300031000,759000000
42,544700000,0,200-0135-12;010300100335;10120114300011,874000000
55,672100000,1,01013000110000000001;10-003-1225-0001,1236000000
33,79300000,1,21001115;01030500600002;TD11300035000,402000000
33,0,0,10511008000996000;21001203;10511008001278000;00320342,735000000
43,668200000,1,10120110400011;10-003-1384-0001,1202000000
32,474500000,1,10511008000996000;01211310121;WR0001B;200000303,527000000
42,624000000,1,01211310130;10-003-1225-0001;10120110400011;10120114300011,432000000
53,932100000,0,010300100335;10120116100011;10-003-1384-0001,1432000000
42,32214000000,0,10527001001272000;52,726000000
37,1814800000,0,01211210113;10141114700031,1093000000
31,538200000,1,01211310127;01211310130,746000000
57,4030000000,1,10200100051,1101000000
33,0,1,WR0001B;01030500510002;200000301,272000000
57,1583400000,0,1.00E+12,619000000
30,1025700000,0,1.00E+12,1108000000
31,1116700000,1,00266451;10141114700031;03010,945000000
33,0,0,TD11300031000;TD11300036000;21001203,685000000
33,5028400000,0,10-059-1264-0001;52;21000111,1108000000
53,301600000,1,21001203,955000000
38,2191800000,1,220002301;10527001000925000;1001303001001,1234000000
60,37939200000,1,220002501,506000000
36,187200000,0,200000303;01030500510002;00320342,1357000000
27,252200000,1,10511008000996000;10511008001166004;200000303;200000301,1215000000
32,9933300000,1,10-047-1360-0002,1295000000
45,456300000,0,10-01-20-024-0046-0000;01030500510002;01030500600002;10511008001004000,443000000
28,195000000,0,10-01-20-024-0059-0000;TD11300027000,575000000
57,1991600000,1,10141109800021;10-047-1381-0001,1000000000
37,2013700000,1,10527001001278000;TD11330031000;52;21000111,394000000
47,1374100000,1,1.00E+12,258000000
35,1090700000,1,52;10-01-30-355-0005;00266451;03010,1333000000
32,1144000000,1,10141114700031;01020400610001;52,658000000
41,5803200000,0,10-047-1360-0002,378000000
35,7800000,0,01030500600002;10511008000996000;10511008001004000,852000000
26,0,0,TD11300027000;21001115,949000000
47,902200000,0,WR0001F;10120110400011;10-003-1384-0001;10120116100011,1207000000
36,198900000,1,01211310121;10-01-20-024-0059-0000;10511008001166004;10511008000996000,1424000000
46,143000000,1,10511008000996000;01030500560002;TD11300027000,1272000000
30,832000000,1,10-003-1387-0001;10120110400011;200-0135-12;01013000110000000001,369000000
44,3978000000,0,10-01-30-031-0037-0000,827000000
47,3686800000,0,1001303001001;01020400490002;10141114700031;01211210122,602000000
49,1465100000,0,10527001001272000;1001303001005;10527001001278000;TD11330031000,725000000
55,14300000,1,01030500510002;TD11300035000,683000000
56,1276600000,0,10-047-1365-0001,247000000
28,288600000,1,200000303;WR0001B;TD11300036000,942000000
34,815100000,1,01211310127;10120110400011,778000000
55,6513000000,0,220002501;10141109800021;TD11330032000;01012000210000000000,505000000
27,608400000,1,4;010300100335;06492,390000000
38,201500000,0,320342,1169000000
43,3221400000,0,230-0119-85,49000000
55,868400000,0,10-003-1225-0001;10120114700011;010300100335;200-0135-12,560000000
30,45500000,0,TD11300031000;00320342,204000000
48,4295200000,0,266451,882000000
30,0,0,1.05E+16,1351000000
58,308100000,1,200000301;01211310121;21001115;200000303,1452000000
39,0,1,WR0001B,187000000
35,70200000,1,200000303;01030500600002;01211310121;10511008001166004,1182000000
41,0,0,21001203;200000303;10511008001166004;21001115,360000000
32,312000000,0,TD11300031000;10511008001278000;10-01-20-024-0046-0000,1160000000
48,986700000,1,200-0135-12;06492;10-01-20-388-0002,1138000000
76,1289600000,1,TD11330030000;220002501,351000000
43,1792700000,0,21001236;21001116;01211210113,1397000000
46,11133200000,0,TD11330031000;10527001001272000,1080000000
59,0,0,1.05E+16,19000000
29,154700000,0,10511008001278000;00320342,207000000
31,585000000,0,06492;10-003-1225-0001;10120114300011;10-01-20-388-0002,885000000
36,969800000,1,4;010300100335,451000000
46,2641600000,0,52;21001116,762000000
37,826800000,0,06492;010300100335;01211310130;10-003-1381-0001,843000000
48,1219400000,1,1.03E+12,47000000
31,2609100000,0,1.02E+12,467000000
39,42900000,0,1.05E+16,869000000
39,3753100000,1,TD11330029000;01211210122,733000000
39,1877200000,0,10141114700031;10527001001272000;01020400530001,28000000
55,54600000,0,01030500510002;21001115;10511008001004000;10-01-20-024-0046-0000,571000000
54,678600000,0,01211310130;1001202000002;200-0135-12;10-003-1225-0001,341000000
32,0,0,200000303,1408000000
37,5049200000,1,TD11330029000;TD11330031000;01211210122,507000000
36,613600000,1,1.00E+12,695000000
60,2678000000,0,TD11330032000;220002501,1024000000
25,816400000,1,4;06492;1001202000002,612000000
50,517400000,0,01013000110000000001;10-003-1381-0001;10-003-1387-0001;10-003-1384-0001,400000000
59,542100000,0,06492;10120110400011;WR0001L;10120116100011,505000000
58,793000000,1,06492;01211310130;01013000110000000001,1308000000
49,3360500000,1,TD11330031000,1458000000
47,417300000,1,10-01-20-024-0046-0000;200000303;01211310121,976000000
38,0,0,10511008001166004;01030500510002;TD11300036000,402000000
32,5200000,0,01211310121;01030500600002;TD11300036000,817000000
40,37700000,1,01030500600002;WR0001B,947000000
50,1159600000,0,230-0119-85;10527001001278000,474000000
35,0,0,10-01-20-024-0059-0000;01030500510002;WR0001B,854000000
47,1803100000,0,10527001000925000;01020400610001;10-01-30-031-0037-0000,541000000
27,590200000,1,10-003-1387-0001;10-003-1381-0001,919000000
48,92300000,0,200000303;01211310121;TD11300031000;01030500600002,486000000
40,45500000,0,21001203;10511008001004000,677000000
35,2926300000,1,10-047-1360-0002;21000111;10-01-30-031-0037-0000,516000000
39,3198000000,1,1.01E+13,1397000000
34,44200000,0,TD11300027000;10511008000996000;01211310121;10511008001166004,1080000000
36,1665300000,0,52,1320000000
56,3927300000,1,10-047-1387-0001;10141109800021;01020400490001;TD11330028000,5000000
30,183300000,0,1.05E+16,1044000000
51,650000000,1,1001202000002;10-003-1225-0001,1266000000
41,1896700000,1,10527001001278000;01211210122,43000000
35,317200000,0,WR0001B;TD11300027000;01030500510002;200000303,1437000000
53,1762800000,0,010200100051;01012000210000000000;1001303001003;10140114700031,648000000
25,375700000,0,1.05E+16,1471000000
34,1814800000,1,10521001001177000;10527001000925000,1397000000
29,11700000,1,1.03E+12,604000000
33,91000000,0,TD11300036000;21001115,827000000
43,1140100000,0,10-01-30-031-0037-0000,40000000
47,146900000,1,01030500510002;01030500600002;10511008000996000,421000000
35,478400000,0,TD11300035000;21001115;21001203;10-01-20-024-0059-0000,160000000
49,115700000,0,1.05E+16,100000000
41,585000000,1,06492;10-003-1387-0001,64000000
49,601900000,1,4,1218000000
44,1816100000,1,1001303001005;10-059-1264-0001;230-0119-85;10527001001278000,310000000
32,403000000,0,200000303;21001115;01030500510002,696000000
27,351000000,0,TD11300035000;10511008001166004;200000303;10511008001278000,1330000000
53,84500000,1,200000301;TD11300027000,483000000
55,1124500000,1,10141109800021;10-047-1387-0001;010200100104;TD11330032000,3000000
60,9100000,0,01211310121;01030500560002;10511008000996000;200000303,772000000
27,188500000,0,10-01-20-024-0059-0000,1117000000
58,425100000,0,TD11300035000;10-01-20-024-0059-0000;01030500510002;10511008001166004,1429000000
42,557700000,1,05100;10120110400011,695000000
31,1517100000,1,1.02E+12,1192000000
30,3893500000,1,230-0119-85,600000000
32,1266200000,0,1.02E+12,602000000
56,1019200000,1,10-01-30-031-0018-0000;01020400620001,401000000
57,410800000,0,21001203;01030500510002,1474000000
57,0,1,10511008001278000;10511008000996000;10511008001166004;01030500600002,287000000
39,274300000,1,01030500510002;200000303;TD11300027000;01030500600002,71000000
37,444600000,0,TD11300027000;10511008000996000;TD11300031000,1265000000
32,816400000,0,10-003-1381-0001;010300100335,595000000
41,0,1,200000303;TD11300036000;10-01-20-024-0046-0000;10511008001004000,816000000
49,999700000,1,01211310127;10-003-1225-0001;10-01-20-388-0002,1484000000
36,2961400000,1,TD11330029000;10-01-30-355-0005,74000000
58,1756300000,0,1.00E+12,29000000
58,63700000,1,21001203;200000303;21001115,1060000000
33,1406600000,1,01020400530001;010200100092,148000000
31,7398300000,0,10-059-1264-0001;1001303001001;01211210122;220002301,1493000000
46,1190800000,1,52,1271000000
42,422500000,1,10511008001278000;TD11300027000,1295000000
46,0,0,200000301;21001203;TD11300031000;TD11300036000,1027000000
47,3217500000,0,03010;21001236;21001116;10527001000925000,626000000
42,4832100000,1,010200100092;01020400610001,1159000000
53,374400000,1,01030500560002;10511008001004000;10511008001278000;TD11300036000,342000000
31,1469000000,0,10-01-30-031-0037-0000;01020400380001,1110000000
39,3529500000,0,1001303001005;220002301;1001303001004,1220000000
57,29900000,0,1.03E+12,465000000
29,0,0,10511008001278000;TD11300035000;10511008001166004,494000000
32,109200000,1,10511008000996000;01030500600002;01030500560002;10511008001278000,1383000000
38,377000000,0,TD11300031000;01030500560002;10-01-20-024-0046-0000;21001115,1288000000
34,46800000,1,200000303;10-01-20-024-0059-0000;TD11300031000,1469000000
35,634400000,1,10511008001004000;WR0001B;TD11300035000;01030500560002,552000000
55,614900000,1,21001115,1436000000
42,1653600000,0,01020400610001;10140110400011;01020400490002,1260000000
32,0,0,10511008001004000;WR0001B;10511008000996000,1111000000
50,7800000,1,21001115;00320342,1122000000
56,663000000,0,1001202000002;200-0135-12,515000000
36,1063400000,0,01211210121;TD11330031000;00266451,874000000
49,705900000,1,10120110400011;10-003-1225-0001,112000000
48,10227100000,1,10527001001272000;1001303001004,1062000000
32,1575600000,0,10-01-30-031-0037-0000;1001303001001,1016000000
35,692900000,1,WR0001F;WR0001L;06492;10-01-20-388-0002,1077000000
48,378300000,0,TD11300031000,944000000
40,744900000,0,10-003-1387-0001;06492,473000000
55,1662700000,0,53,500000000
50,364000000,0,10-01-20-024-0046-0000;21001115;01211310121;10511008001166004,867000000
55,746200000,0,1.01E+13,1314000000
26,855400000,1,1211310130,1279000000
34,2624700000,1,220002301;01211210121;10140110400011,743000000
45,29659500000,0,1001303001001;01211210121;52;01020400530001,810000000
44,1153100000,1,21000111,589000000
34,393900000,0,00320342;10511008001166004;TD11300035000;200000303,591000000
39,423800000,0,10-01-20-024-0059-0000;10511008001004000;10-01-20-024-0046-0000;10511008001278000,71000000
31,588900000,0,10-01-20-388-0002,578000000
27,0,1,21001203;21001115;01030500560002;01211310121,130000000
41,5281900000,0,010200100092;10527001001278000;10527001000925000,171000000
45,3123900000,0,1.00E+12,663000000
28,159900000,1,1211310121,1326000000
39,351000000,0,1211310121,898000000
31,551200000,0,10-003-1384-0001;10120114300011;WR0001L;10-003-1387-0001,400000000
31,1599000000,1,01020400610001;TD11330031000,1493000000
31,503100000,1,10-003-1384-0001;1001202000002;WR0001L;05100,121000000
35,967200000,1,10-003-1384-0001;10120114700011;05100,246000000
32,904800000,0,200-0135-12;10120114300011,109000000
49,5972200000,0,52,461000000
42,1302600000,1,1211210122,535000000
31,224900000,1,200000301;10511008001166004;10-01-20-024-0059-0000,1031000000
35,1610700000,1,01211210113;03010,121000000
31,460200000,1,21001203;21001115;200000303,1157000000
45,487500000,1,TD11300027000;TD11300036000;200000303;21001115,1038000000
24,3900000,0,10-01-20-024-0059-0000,1151000000
49,7950800000,1,01211210122;10527001000925000;21001116;1001303001004,655000000
36,5869500000,1,21001236;220002301,346000000
28,945100000,0,01013000110000000001;01211310130;10-003-1381-0001;05100,829000000
54,4999800000,1,10140114300011;TD11330030000,581000000
27,1466400000,1,01211210122;01211210113;21001116;1001303001001,1457000000
34,1524900000,1,52;21001116;10140110400011,1277000000
40,35100000,1,10-01-20-024-0059-0000,650000000
32,426400000,0,21001203;10-01-20-024-0059-0000,1269000000
41,0,0,21001115;WR0001B,705000000
38,113100000,1,21001203;10511008001278000;01211310121;10511008001166004,1439000000
35,3679000000,1,1.02E+12,225000000
31,5200000,1,01030500560002;200000301;10511008001278000,1075000000
47,0,1,1.05E+16,1453000000
41,104000000,1,TD11300027000;01030500510002;01030500560002;21001115,727000000
29,3598400000,0,01020400530001;01020400490002,207000000
33,6500000,1,TD11300035000,485000000
89,718900000,0,10120116100011;10-003-1384-0001,1149000000
54,132600000,1,01030500600002;00320342;10511008001166004,1033000000
72,2702700000,0,01020400490001;21001259;220002101,816000000
29,1300000,0,1.03E+12,1340000000
41,777400000,0,1.01E+13,450000000
39,44200000,0,21001115;WR0001B;10511008001166004;01030500600002,1421000000
41,24700000,1,01030500510002;200000303;00320342,943000000
31,379600000,1,10-01-20-024-0059-0000;10511008001004000,361000000
32,187200000,1,TD11300035000;TD11300036000;10511008001004000,259000000
52,1446900000,0,010200100051;10141114300011;10-047-1387-0001;10141116600001,880000000
41,157300000,1,01211310121;TD11300027000,1214000000
45,1175200000,1,52;TD11330031000;1001303001001;01020400380001,604000000
29,647400000,1,21001115;01211310121,1331000000
32,0,0,200000301,1012000000
35,87100000,0,1.03E+12,960000000
54,5157100000,0,010200100104;01211210110;01020400490001,1369000000
41,396500000,0,21001203;10-01-20-024-0059-0000,162000000
42,338000000,0,21001115;TD11300027000,1250000000
59,335400000,0,TD11300031000;10511008001004000;200000303,495000000
58,0,1,TD11300036000;01030500510002;TD11300031000;21001115,1366000000
32,93600000,1,TD11300036000,421000000
56,188500000,1,10511008001166004;21001203;10511008001004000;WR0001B,433000000
50,3333200000,0,10-01-30-031-0037-0000;21001116;230-0119-85,461000000
45,10154300000,1,1.02E+12,1222000000
59,7467200000,1,220002101,1068000000
47,874900000,1,10-01-20-388-0002;06492,1339000000
54,782600000,0,05100;10-003-1387-0001;01211310130,139000000
40,12186200000,1,01020400610001;21001236;10-059-1264-0001,1210000000
37,6520800000,0,1.02E+12,224000000
29,660400000,1,1211310130,669000000
36,202800000,0,200000303;21001115,1216000000
33,0,1,01030500600002;01030500560002,678000000
32,15600000,1,TD11300035000;TD11300027000;200000303,66000000
53,10379200000,0,03202;10-047-1387-0001,715000000
33,331500000,1,00320342;10511008001004000;TD11300035000,1252000000
36,274300000,0,10-01-20-024-0059-0000,995000000
43,2410200000,1,1.00E+12,952000000
45,646100000,0,00320342;10511008001278000;200000301;10511008001004000,1379000000
52,560300000,0,10-003-1381-0001;10-003-1225-0001;200-0135-12;05100,765000000
48,408200000,1,10511008001004000;21001115;200000301,408000000
40,717600000,1,10-003-1225-0001,514000000
31,604500000,0,10-003-1381-0001;WR0001L;05100,933000000
34,707200000,1,01211310127;4,936000000
54,826800000,0,200000301;01211310121,552000000
40,10114000000,1,220002301;010200100092;01020400530001,779000000
55,356200000,0,21001115,1249000000
33,1492400000,0,10-01-30-031-0037-0000;10140110400011;10141114700031,1446000000
50,87100000,1,TD11300031000,1106000000
