age,money,salary,gender,product
39,423800000,42380000,0,10-01-20-024-0059-0000;10511008001004000;10-01-20-024-0046-0000;10511008001278000
31,588900000,58890000,0,10-01-20-388-0002
27,0,20000000,1,21001203;21001115;01030500560002;01211310121
41,5281900000,500000000,0,010200100092;10527001001278000;10527001000925000
45,3123900000,312390000,0,1.00E+12
28,159900000,20000000,1,1211310121
39,351000000,35100000,0,1211310121
31,551200000,55120000,0,10-003-1384-0001;10120114300011;WR0001L;10-003-1387-0001
31,1599000000,159900000,1,01020400610001;TD11330031000
31,503100000,50310000,1,10-003-1384-0001;1001202000002;WR0001L;05100
35,967200000,96720000,1,10-003-1384-0001;10120114700011;05100
32,904800000,90480000,0,200-0135-12;10120114300011
49,5972200000,500000000,0,52
42,1302600000,130260000,1,1211210122
31,-224900000,20000000,1,200000301;10511008001166004;10-01-20-024-0059-0000
35,1610700000,161070000,1,01211210113;03010
31,460200000,46020000,1,21001203;21001115;200000303
45,487500000,48750000,1,TD11300027000;TD11300036000;200000303;21001115
24,3900000,20000000,0,10-01-20-024-0059-0000
49,7950800000,500000000,1,01211210122;10527001000925000;21001116;1001303001004
36,5869500000,500000000,1,21001236;220002301
28,945100000,94510000,0,01013000110000000001;01211310130;10-003-1381-0001;05100
54,4999800000,499980000,1,10140114300011;TD11330030000
27,1466400000,146640000,1,01211210122;01211210113;21001116;1001303001001
34,1524900000,152490000,1,52;21001116;10140110400011
40,35100000,20000000,1,10-01-20-024-0059-0000
32,426400000,42640000,0,21001203;10-01-20-024-0059-0000
41,0,20000000,0,21001115;WR0001B
38,-113100000,20000000,1,21001203;10511008001278000;01211310121;10511008001166004
35,3679000000,367900000,1,1.02E+12
31,5200000,20000000,1,01030500560002;200000301;10511008001278000
47,0,20000000,1,1.05E+16
41,104000000,20000000,1,TD11300027000;01030500510002;01030500560002;21001115
29,3598400000,359840000,0,01020400530001;01020400490002
33,6500000,20000000,1,TD11300035000
89,718900000,71890000,0,10120116100011;10-003-1384-0001
54,-132600000,20000000,1,01030500600002;00320342;10511008001166004
72,2702700000,270270000,0,01020400490001;21001259;220002101
29,1300000,20000000,0,1.03E+12
41,777400000,77740000,0,1.01E+13
39,44200000,20000000,0,21001115;WR0001B;10511008001166004;01030500600002
41,-24700000,20000000,1,01030500510002;200000303;00320342
31,379600000,37960000,1,10-01-20-024-0059-0000;10511008001004000
32,187200000,20000000,1,TD11300035000;TD11300036000;10511008001004000
52,1446900000,144690000,0,010200100051;10141114300011;10-047-1387-0001;10141116600001
41,157300000,20000000,1,01211310121;TD11300027000
45,1175200000,117520000,1,52;TD11330031000;1001303001001;01020400380001
29,-647400000,20000000,1,21001115;01211310121
32,0,20000000,0,200000301
35,87100000,20000000,0,1.03E+12
54,5157100000,500000000,0,010200100104;01211210110;01020400490001
41,396500000,39650000,0,21001203;10-01-20-024-0059-0000
42,338000000,33800000,0,21001115;TD11300027000
59,335400000,33540000,0,TD11300031000;10511008001004000;200000303
58,0,20000000,1,TD11300036000;01030500510002;TD11300031000;21001115
32,93600000,20000000,1,TD11300036000
56,188500000,20000000,1,10511008001166004;21001203;10511008001004000;WR0001B
50,3333200000,333320000,0,10-01-30-031-0037-0000;21001116;230-0119-85
45,10154300000,500000000,1,1.02E+12
59,7467200000,500000000,1,220002101
47,874900000,87490000,1,10-01-20-388-0002;06492
54,782600000,78260000,0,05100;10-003-1387-0001;01211310130
40,12186200000,500000000,1,01020400610001;21001236;10-059-1264-0001
37,6520800000,500000000,0,1.02E+12
29,660400000,66040000,1,1211310130
36,202800000,20280000,0,200000303;21001115
33,0,20000000,1,01030500600002;01030500560002
32,15600000,20000000,1,TD11300035000;TD11300027000;200000303
53,10379200000,500000000,0,03202;10-047-1387-0001
33,331500000,33150000,1,00320342;10511008001004000;TD11300035000
36,274300000,27430000,0,10-01-20-024-0059-0000
43,2410200000,241020000,1,1.00E+12
45,-646100000,20000000,0,00320342;10511008001278000;200000301;10511008001004000
52,560300000,56030000,0,10-003-1381-0001;10-003-1225-0001;200-0135-12;05100
48,-408200000,20000000,1,10511008001004000;21001115;200000301
40,717600000,71760000,1,10-003-1225-0001
31,604500000,60450000,0,10-003-1381-0001;WR0001L;05100
34,707200000,70720000,1,01211310127;4
54,-826800000,20000000,0,200000301;01211310121
40,10114000000,500000000,1,220002301;010200100092;01020400530001
55,356200000,35620000,0,21001115
33,1492400000,149240000,0,10-01-30-031-0037-0000;10140110400011;10141114700031
50,87100000,20000000,1,TD11300031000
59,1188200000,118820000,1,10521001000846001;01020400510001
40,1680900000,168090000,1,10-047-1360-0002;10527001001278000;52;03010
45,144300000,20000000,0,1.03E+12
32,1218100000,121810000,1,1.02E+12
50,786500000,78650000,1,10-003-1387-0001
58,1894100000,189410000,0,01020400490001;10-047-1387-0001;01012000200000000003;10-047-1365-0001
38,2102100000,210210000,1,1001303001001;01020400380001;10-059-1264-0001
57,37969100000,500000000,1,10140114300011;01012000200000000003;03100
31,1055600000,105560000,0,10-01-30-031-0037-0000
69,421200000,42120000,1,200000303
26,1725100000,172510000,0,TD11330029000;01211210113
30,626600000,62660000,1,1.01E+18
49,174200000,20000000,0,10-01-20-024-0059-0000;10-01-20-024-0046-0000;21001115;10511008000996000
36,451100000,45110000,1,10-01-20-024-0059-0000;10511008001278000;01030500560002
37,2371200000,237120000,1,1.05E+16
55,533000000,53300000,1,10-01-20-388-0002
36,-49400000,20000000,1,01030500600002;01030500560002;10511008001278000;01211310121
31,755300000,75530000,1,01211310127;05100;1001202000002
30,4030000000,403000000,0,10-047-1360-0002;TD11330029000;21001116;01020400610001
36,0,20000000,0,10511008001278000;01211310121;TD11300031000
50,1479400000,147940000,0,03010;1001303001005;10521001001177000;01020400530001
53,0,20000000,0,10511008000996000;00320342;21001203
39,395200000,39520000,1,10511008000996000;10511008001166004;200000303
31,406900000,40690000,1,200000301
49,2467400000,246740000,1,21001236;1001303001004
35,184600000,20000000,1,TD11300027000;TD11300031000;TD11300036000;21001115
45,6104800000,500000000,1,1001303001004;10-047-1360-0002;03010;52
30,175500000,20000000,1,21001203;10511008000996000;10511008001278000;10511008001004000
47,746200000,74620000,0,10120110400011;10-003-1381-0001;10-003-1225-0001;10120116100011
37,1718600000,171860000,0,1.02E+12
35,913900000,91390000,1,10120110400011;10-003-1381-0001
41,0,20000000,1,10511008001166004;TD11300036000;10-01-20-024-0059-0000;01030500600002
35,1300000,20000000,1,1.05E+16
60,71500000,20000000,0,TD11300031000;TD11300027000
58,1021800000,102180000,0,1001303001003;220002101
28,28600000,20000000,1,10511008000996000;TD11300036000
57,1157000000,115700000,0,10140114700031;03202
35,586300000,58630000,0,200-0135-12;10120114700011;06492;10-01-20-388-0002
54,76700000,20000000,1,10-01-20-024-0046-0000
31,19500000,20000000,0,10-01-20-024-0059-0000
32,19943300000,500000000,0,01020400380001;10527001001272000
56,-354900000,20000000,0,10511008001166004;TD11300036000;10511008001278000
35,36400000,20000000,1,10511008001004000;21001203;WR0001B
33,75400000,20000000,1,10511008001004000;200000303
50,133900000,20000000,0,TD11300031000;21001115;10-01-20-024-0059-0000
46,317200000,31720000,1,10-01-20-024-0046-0000;WR0001B;200000301
35,0,20000000,0,10511008001166004;10511008000996000;TD11300031000;10-01-20-024-0059-0000
49,1144000000,114400000,0,1.01E+13
56,-183300000,20000000,0,01030500510002;200000301
33,581100000,58110000,1,10120114300011;4;10-003-1387-0001;010300100335
37,80600000,20000000,0,10511008001278000;10511008000996000;10-01-20-024-0059-0000
30,192400000,20000000,0,01030500560002;10-01-20-024-0059-0000
34,102700000,20000000,1,TD11300035000;TD11300027000;10-01-20-024-0046-0000
29,11700000,20000000,0,01211310121;01030500560002
32,751400000,75140000,1,06492;10-003-1384-0001;10120114700011
29,-496600000,20000000,1,1.05E+16
50,1154400000,115440000,1,1211210121
58,496600000,49660000,0,200000303;10-01-20-024-0046-0000
30,1807000000,180700000,1,10527001001272000;10-01-30-031-0037-0000;10521001001177000
52,-135200000,20000000,0,10511008000996000;21001203;10-01-20-024-0046-0000;10511008001278000
39,28600000,20000000,1,TD11300031000;10-01-20-024-0059-0000;10511008001166004;10511008001004000
43,-46800000,20000000,0,10511008000996000;TD11300035000;21001115
51,169000000,20000000,0,TD11300035000;10511008001166004
38,100100000,20000000,0,WR0001B;200000301;200000303
30,1340300000,134030000,0,10140110400011;10141114700031;10521001001177000
52,119600000,20000000,0,01030500510002;21001203
40,1381900000,138190000,0,01020400380001;01020400610001;01020400490002
37,0,20000000,0,10-01-20-024-0046-0000;TD11300027000;TD11300031000;10511008000996000
30,366600000,36660000,1,21001115
51,1812200000,181220000,1,21001259;010200100104;10-047-1381-0001
27,20800000,20000000,1,TD11300035000
35,1267500000,126750000,1,10-059-1264-0001;03010;52
47,15958800000,500000000,1,10527001001278000;01211210113
29,406900000,40690000,0,WR0001B;10511008001278000;21001115;01030500600002
52,2142400000,214240000,0,TD11330032000;10141114300011;01012000200000000003;TD11330028000
43,7800000,20000000,0,10-01-20-024-0046-0000;01030500510002;TD11300031000;21001203
31,1465100000,146510000,0,10-047-1360-0002;10-059-1264-0001;10140110400011;21000111
54,1391000000,139100000,1,010200100104;220002701
59,1352000000,135200000,0,10-047-1381-0001;10-047-1365-0001;21001199
51,65000000,20000000,0,10511008000996000;21001203;TD11300036000;01211310121
32,80600000,20000000,1,10-01-20-024-0059-0000;10511008001278000;10511008001004000
42,-981500000,20000000,0,TD11300036000;200000301
46,6119100000,500000000,0,10-01-30-355-0005;10141114700031;01211210121;1001303001004
30,1202500000,120250000,1,01020400490002;10-047-1360-0002;TD11330029000
42,0,20000000,0,TD11300031000;WR0001B;10511008001004000;21001203
39,1127100000,112710000,0,1.02E+12
31,-261300000,20000000,0,01030500510002;TD11300035000
35,156000000,20000000,0,10511008001166004;10511008001278000
34,79300000,20000000,0,10-01-20-024-0059-0000;TD11300036000
42,0,20000000,1,1.03E+12
57,893100000,89310000,1,10-01-20-388-0002
38,49400000,20000000,1,01030500560002;10511008000996000;00320342;21001203
29,3647800000,364780000,1,03010;10-047-1360-0002
46,-35100000,20000000,0,WR0001B;TD11300036000;TD11300031000;01030500600002
48,3247400000,324740000,0,01020400380001;10-01-30-031-0037-0000;01020400610001
33,507000000,50700000,1,10-003-1381-0001;4
59,-549900000,20000000,0,10511008001004000;10-01-20-024-0046-0000;01030500560002;21001115
23,2063100000,206310000,1,1.02E+12
37,374400000,37440000,0,01030500600002;21001203
40,1068600000,106860000,1,00266451;10-01-30-355-0005;01020400610001;10-01-30-031-0037-0000
44,-288600000,20000000,1,10511008001166004;01030500560002;21001203;TD11300031000
37,256100000,25610000,0,TD11300035000
28,206700000,20670000,0,1.05E+16
39,885300000,88530000,1,10-003-1384-0001;WR0001F
57,0,20000000,1,200000301;TD11300035000
38,643500000,64350000,1,10-003-1381-0001
60,538200000,53820000,1,WR0001L;01211310130;10120114700011;WR0001F
38,196300000,20000000,1,01030500560002;TD11300036000;10511008001166004
26,3343600000,334360000,0,10-01-30-355-0005;01211210113;01020400530001;10521001001177000
32,416000000,41600000,0,10-01-20-024-0046-0000;WR0001B;00320342;TD11300036000
35,395200000,39520000,1,1.05E+16
30,1688700000,168870000,1,01211210122;01211210121;10-047-1360-0002
37,962000000,96200000,0,1.00E+12
36,698100000,69810000,0,01013000110000000001;10-003-1381-0001;10120116100011;4
34,2055300000,205530000,1,220002301;10527001000925000;01020400380001
28,920400000,92040000,1,10120116100011;01211310130;200-0135-12
37,231400000,23140000,1,200000301;01211310121
31,872300000,87230000,1,1211310127
34,3900000,20000000,0,01030500600002;200000301
28,1275300000,127530000,0,10-047-1360-0002;10141114700031;10527001000925000
38,1354600000,135460000,1,52;220002301;01020400610001
80,1327300000,132730000,1,1.02E+12
59,1345500000,134550000,0,01012000210000000000;10-01-30-031-0018-0000;10141109800021
54,1448200000,144820000,1,10141116600001;01020400620001;01012000210000000000;10-047-1387-0001
29,127400000,20000000,0,320342
39,31200000,20000000,1,TD11300035000;10511008001004000;21001203;10-01-20-024-0046-0000
30,631800000,63180000,0,01013000110000000001;10-003-1225-0001
41,945100000,94510000,1,WR0001F;05100;01211310127;10120116100011
48,-266500000,20000000,0,200000303;10511008001166004;21001115;10-01-20-024-0046-0000
26,1163500000,116350000,1,1.05E+16
55,414700000,41470000,0,10511008001004000;200000303;TD11300031000
36,267800000,26780000,1,10511008000996000;TD11300027000
31,-538200000,20000000,1,00320342;TD11300035000;TD11300031000;10511008001278000
35,-1935700000,20000000,1,21001203;WR0001B;TD11300036000
30,0,20000000,1,200000303;10-01-20-024-0059-0000;21001115
26,323700000,32370000,1,10511008001278000;01030500560002;10511008001166004;21001115
32,1205100000,120510000,0,01211210113;21001116
43,669500000,66950000,1,10-003-1384-0001;200-0135-12;10120110400011;01211310130
48,1378000000,137800000,0,01211210113;10-059-1264-0001
49,400400000,40040000,0,01030500560002;200000303;TD11300035000
34,1050400000,105040000,1,1.01E+13
27,560300000,56030000,0,10120114700011;10-01-20-388-0002;10-003-1381-0001;01013000110000000001
31,514800000,51480000,1,1001202000002;05100;01211310130
35,-115700000,20000000,1,10-01-20-024-0046-0000;01030500600002;10-01-20-024-0059-0000;01030500560002
40,-328900000,20000000,1,01030500600002;10511008001004000;01211310121;TD11300035000
39,0,20000000,1,10511008001166004;TD11300036000;TD11300027000;TD11300031000
19,78000000,20000000,0,10511008000996000;200000303;00320342;01030500600002
40,903500000,90350000,0,WR0001L;1001202000002
25,1483300000,148330000,1,21001116;10527001000925000;21001236;01211210122
38,1028300000,102830000,1,010200100092;21001236;TD11330029000;1001303001005
62,1795300000,179530000,0,220002101;53;10140114700031
27,0,20000000,0,200000301;TD11300027000
40,-36400000,20000000,0,10-01-20-024-0046-0000;21001115
56,535600000,53560000,0,10120110400011;10-003-1381-0001;010300100335;10120116100011
33,403000000,40300000,1,10-01-20-024-0059-0000;21001115
52,1714700000,171470000,1,10140114700031;10141116600001
33,0,20000000,0,TD11300036000;00320342
38,-408200000,20000000,0,10-01-20-024-0046-0000;01030500510002;01211310121;21001203
27,664300000,66430000,0,10120110400011;WR0001F;05100
54,-197600000,20000000,1,1.03E+12
35,1179100000,117910000,0,010200100092;1001303001004;01020400530001;230-0119-85
41,28600000,20000000,0,200000303;TD11300035000;TD11300036000
28,0,20000000,0,1211310121
55,10457200000,500000000,0,21001259
56,2410200000,241020000,0,10-047-1381-0001;01020400620001
33,2332200000,233220000,0,1001303001001;10-01-30-031-0037-0000;10527001001278000;TD11330029000
42,2600000,20000000,0,01030500560002;21001115
34,3017300000,301730000,1,220002301;01020400380001
35,187200000,20000000,0,TD11300035000;01030500510002;01211310121
46,1300000,20000000,0,200000303
31,990600000,99060000,0,10-003-1384-0001;10-003-1387-0001;01211310127;10-003-1225-0001
48,20800000,20000000,0,TD11300036000;TD11300031000;10511008001166004;200000301
38,26000000,20000000,1,TD11300035000;01030500600002
47,2691000000,269100000,0,1001303001001;10140110400011
48,400400000,40040000,1,10-01-20-024-0046-0000
57,2102100000,210210000,1,10140114700031;220002701;220002101;10-01-30-031-0018-0000
30,50700000,20000000,1,TD11300031000;10511008001166004;01211310121;21001203
39,431600000,43160000,1,01030500510002;10-01-20-024-0059-0000;21001115
31,926900000,92690000,1,10-003-1225-0001;01013000110000000001
44,3750500000,375050000,1,01020400530001;220002301;10-059-1264-0001
38,1258400000,125840000,1,10-01-30-355-0005;21000111;01211210122;10140110400011
58,5395000000,500000000,1,10-047-1381-0001;10-047-1365-0001
42,893100000,89310000,0,WR0001F
33,432900000,43290000,0,01030500510002;01030500600002;10-01-20-024-0046-0000
55,2367300000,236730000,1,01020400490001;01012000200000000003;10-047-1387-0001
34,-566800000,20000000,1,200000303;21001203;01030500560002;10511008001166004
30,9007700000,500000000,0,21001236;01020400380001;01211210121
35,163800000,20000000,1,TD11300036000;10511008001278000;00320342;TD11300035000
35,2624700000,262470000,1,10-01-30-031-0037-0000;230-0119-85;21001236
56,1141400000,114140000,0,01020400490001;10-047-1387-0001;10-047-1365-0001
27,8828300000,500000000,1,220002301;01020400380001;230-0119-85
39,0,20000000,1,01030500560002;01030500510002
36,143000000,20000000,0,1.05E+16
35,36400000,20000000,0,1211310121
34,575900000,57590000,1,10120114300011;1001202000002;010300100335
28,306800000,30680000,1,10511008000996000;10-01-20-024-0046-0000;WR0001B;21001115
37,3519100000,351910000,1,01020400490002;230-0119-85
57,2278900000,227890000,0,010200100104;03202
34,1536600000,153660000,0,1211210113
38,555100000,55510000,0,10-003-1381-0001;10120116100011;06492
48,1024400000,102440000,1,1.01E+13
35,0,20000000,0,200000301
40,-661700000,20000000,1,00320342;TD11300031000
48,-143000000,20000000,0,10-01-20-024-0046-0000;01030500560002;10-01-20-024-0059-0000;10511008000996000
54,317200000,31720000,0,320342
49,1212900000,121290000,1,01020400490002;1001303001001
38,1222000000,122200000,1,1.05E+16
44,2120300000,212030000,1,266451
44,-656500000,20000000,0,1.05E+16
60,9536800000,500000000,0,21001259;010200100051;21001199;10140114300011
55,-52000000,20000000,0,200000303;21001203;TD11300036000
27,32500000,20000000,0,1.05E+16
33,0,20000000,1,200000303
32,6500000,20000000,0,1.05E+16
51,-119600000,20000000,0,01030500560002;WR0001B
44,646100000,64610000,0,10-003-1384-0001;10-01-20-388-0002;010300100335
49,3062800000,306280000,1,10141114700031;10-01-30-355-0005;01211210113;TD11330029000
42,3900000,20000000,1,01030500600002;21001203;200000303;01030500560002
35,166400000,20000000,0,01030500560002;01211310121;TD11300036000
32,507000000,50700000,1,01013000110000000001;10-003-1387-0001;010300100335
39,390000000,39000000,1,TD11300036000
54,1075100000,107510000,0,10-01-30-355-0002;10141109800021;010200100051;21001259
35,32500000,20000000,0,21001115;TD11300027000;01030500510002
41,442000000,44200000,0,1211310121
35,1127100000,112710000,0,03010;01020400490002;TD11330031000
41,182000000,20000000,1,TD11300035000;200000301;10511008001166004
36,3900000,20000000,1,TD11300035000;10-01-20-024-0059-0000;WR0001B
51,6396000000,500000000,1,21001259;01020400510001;10141116600001;10141109800021
59,4208100000,420810000,1,TD11330030000;220002701
44,0,20000000,0,00320342;21001115
49,1424800000,142480000,1,21001116
37,1129700000,112970000,1,01020400610001;03010
60,2470000000,247000000,0,10-047-1365-0001;010200100051
40,536900000,53690000,0,01013000110000000001;10120114700011;01211310127
27,-764400000,20000000,1,00320342;10511008001278000;21001115;10511008000996000
34,0,20000000,0,TD11300036000;200000303;10511008001278000
41,3237000000,323700000,0,00266451;10141114700031
39,27206400000,500000000,1,01020400530001;TD11330031000
34,728000000,72800000,1,1.01E+13
38,0,20000000,0,10511008000996000;TD11300031000;10-01-20-024-0059-0000;200000303
56,1073800000,107380000,0,220002701;TD11330028000;10141116600001;10141109800021
42,149500000,20000000,1,10511008001278000;10-01-20-024-0046-0000;00320342;TD11300036000
47,139100000,20000000,1,WR0001B
32,416000000,41600000,0,TD11300036000;01211310121;TD11300035000;200000303
37,-518700000,20000000,0,1.05E+16
25,913900000,91390000,1,10-003-1384-0001
29,426400000,42640000,0,TD11300027000;10511008001166004;TD11300031000
48,192400000,20000000,0,00320342;21001203
39,2987400000,298740000,0,10527001001272000;220002301;10-059-1264-0001;01020400610001
31,83200000,20000000,0,10511008000996000;21001203;TD11300035000
28,5216900000,500000000,1,21001116;00266451
32,0,20000000,0,10-01-20-024-0046-0000;21001115;TD11300027000
35,822900000,82290000,0,06492;10-003-1225-0001
51,-1478100000,20000000,1,10511008001004000;01030500560002
32,1172600000,117260000,0,1.00E+12
30,3705000000,370500000,1,1001303001001;10-01-30-355-0005
54,406900000,40690000,0,TD11300035000
41,1199900000,119990000,0,21001236;01211210121;1001303001001;10-047-1360-0002
35,10400000,20000000,0,01030500560002;01211310121
44,1228500000,122850000,1,10-047-1360-0002;01020400530001
58,2939300000,293930000,0,TD11330032000;10-047-1381-0001;010200100104;220002501
43,23400000,20000000,0,200000301;10511008001278000
52,7576400000,500000000,1,1001303001003;21001199;01211210110
60,8199100000,500000000,0,220002701
32,698100000,69810000,1,10-003-1225-0001;10-003-1387-0001;10120114300011
41,510900000,51090000,1,10-003-1381-0001
54,279500000,27950000,0,TD11300035000;10511008001278000;01211310121
30,171600000,20000000,0,01030500560002;200000301;00320342
36,45500000,20000000,0,TD11300035000;21001203
27,162500000,20000000,1,TD11300031000;01030500600002;10511008000996000
32,167700000,20000000,1,TD11300031000;TD11300035000;21001115
34,0,20000000,0,TD11300031000;10511008001166004;10-01-20-024-0059-0000;01030500600002
43,409500000,40950000,0,1.03E+12
43,3337100000,333710000,1,1001303001001;1001303001004;10140110400011;21000111
31,1147900000,114790000,1,00266451;10527001001278000
37,1456000000,145600000,0,10-059-1264-0001;01020400610001;21001116;1001303001001
51,0,20000000,1,TD11300036000;TD11300027000
52,1452100000,145210000,1,TD11330032000;01012000200000000003;TD11330030000;220002501
57,1004900000,100490000,0,220002501;03202
32,507000000,50700000,1,10-003-1384-0001;10120110400011;10-003-1225-0001;1001202000002
47,1765400000,176540000,1,52
31,280800000,28080000,0,200000301;10511008001278000;10-01-20-024-0046-0000;01030500510002
27,412100000,41210000,0,01030500510002;200000303
31,3079700000,307970000,1,10140110400011;1001303001005
36,162500000,20000000,0,01030500600002;10511008001166004
44,7800000,20000000,0,21001115;TD11300035000;10-01-20-024-0046-0000
34,20593300000,500000000,1,21001236;03010;10-01-30-355-0005;10527001000925000
32,66300000,20000000,1,10511008001004000;WR0001B
52,0,20000000,1,200000301
60,-102700000,20000000,1,10511008001166004;TD11300027000;01211310121;TD11300031000
30,2445300000,244530000,0,01211210121;01211210113;10-01-30-031-0037-0000;1001303001005
48,592800000,59280000,0,10-003-1384-0001;010300100335;10-003-1225-0001;06492
39,2434900000,243490000,0,21001236;TD11330031000;21000111
59,0,20000000,1,00320342;TD11300036000;200000301
42,578500000,57850000,0,10120114300011;01211310130;10-003-1387-0001
77,2759900000,275990000,0,01020400490001;10140114300011;21001259
29,997100000,99710000,1,200-0135-12;1001202000002
49,297700000,29770000,1,1.03E+12
57,4917900000,491790000,0,220002101;10141114300011;10141109800021;21001199
37,182000000,20000000,1,200000301
35,7800000,20000000,0,1.03E+12
63,1116700000,111670000,0,10-047-1387-0001;1001303001003
37,339300000,33930000,0,01030500510002;TD11300036000;10-01-20-024-0059-0000;TD11300035000
37,65000000,20000000,0,10-01-20-024-0059-0000;10-01-20-024-0046-0000
52,-600600000,20000000,0,01030500510002;200000301;10511008001278000;TD11300036000
60,0,20000000,1,21001203
36,367900000,36790000,0,21001115;TD11300031000;TD11300035000
48,118300000,20000000,0,200000301;01030500510002
47,0,20000000,0,TD11300035000;10511008001166004;TD11300031000
56,574600000,57460000,0,5100
45,0,20000000,0,00320342;TD11300031000;21001115;TD11300035000
53,1536600000,153660000,0,10521001000846001;01012000210000000000;01020400510001
56,410800000,41080000,0,WR0001B;10-01-20-024-0046-0000
59,410800000,41080000,1,WR0001B;TD11300031000;TD11300036000
34,522600000,52260000,1,10-01-20-388-0002;WR0001F;10120114700011;01013000110000000001
45,11342500000,500000000,1,10527001001272000;21001116
32,132600000,20000000,0,01030500600002;TD11300027000
60,0,20000000,1,1.03E+12
54,799500000,79950000,1,10120114300011;10120116100011;4
41,0,20000000,1,10511008000996000;200000301;01030500560002
44,3978000000,397800000,1,03010;TD11330029000;010200100092
40,1287000000,128700000,0,TD11330031000;01211210113
40,2518100000,251810000,1,01020400490002;00266451
29,556400000,55640000,1,200-0135-12
28,851500000,85150000,1,1211310130
35,20800000,20000000,1,TD11300031000
33,2657200000,265720000,1,03010;10140110400011;01020400380001;10-01-30-355-0005
33,26000000,20000000,1,1.03E+12
50,37700000,20000000,1,TD11300035000;TD11300031000
56,-201500000,20000000,1,10511008000996000;00320342;10-01-20-024-0046-0000
37,442000000,44200000,0,TD11300035000;10-01-20-024-0059-0000
53,2308800000,230880000,1,03202;010200100051
27,29900000,20000000,1,21001203;10511008001004000
46,1121900000,112190000,0,10-01-30-355-0005
36,9166300000,500000000,0,21001236;220002301
37,1363700000,136370000,1,01020400380001;1001303001001;01020400490002;10141114700031
28,226200000,22620000,0,10511008001166004;TD11300036000;01030500600002;200000301
40,178100000,20000000,0,10511008001278000;10-01-20-024-0046-0000
48,1017900000,101790000,0,10-047-1360-0002
46,150800000,20000000,0,10511008001004000;01030500510002;10-01-20-024-0059-0000;200000301
39,2753400000,275340000,1,230-0119-85;TD11330031000;10141114700031;21000111
37,13349700000,500000000,0,TD11330031000;01020400490002
26,183300000,20000000,1,10511008001166004;01030500560002;10-01-20-024-0059-0000
35,16900000,20000000,0,TD11300031000;10-01-20-024-0046-0000
37,0,20000000,0,TD11300027000;TD11300035000
32,2594800000,259480000,0,21000111;10527001001278000
31,1467700000,146770000,1,21001236
36,729300000,72930000,0,10-003-1381-0001
36,700700000,70070000,1,10120116100011;01211310130;10120114700011
38,-453700000,20000000,1,10511008001166004;10-01-20-024-0046-0000;21001203
45,9062300000,500000000,0,01211210122;10141114700031;010200100092;10-059-1264-0001
58,646100000,64610000,0,05100;1001202000002
34,470600000,47060000,1,WR0001B;10511008000996000;01030500560002;TD11300035000
51,5846100000,500000000,0,1001303001003;10141114300011;01211210110
38,3244800000,324480000,0,01211210113;21001116;00266451;1001303001004
73,3705000000,370500000,1,1.02E+12
57,0,20000000,0,1.03E+12
45,1558700000,155870000,0,230-0119-85;10527001000925000;01020400530001;52
34,85800000,20000000,1,10-01-20-024-0046-0000;TD11300035000
48,4882800000,488280000,0,10-01-30-031-0037-0000;TD11330031000;21001116;10140110400011
39,1521000000,152100000,0,10527001001272000;10-047-1360-0002;03010
35,1227200000,122720000,0,21000111;10-01-30-355-0005;010200100092
58,65000000,20000000,0,01030500600002;10511008000996000
36,222300000,22230000,0,21001115;00320342
43,158600000,20000000,0,10511008001004000;10511008000996000
34,2314000000,231400000,0,21000111;21001236;1001303001005;10-01-30-355-0005
52,176800000,20000000,1,10511008000996000;TD11300035000
36,232700000,23270000,1,10511008001004000;10-01-20-024-0046-0000;200000301;10511008001166004
32,301600000,30160000,1,10511008001004000;TD11300036000
23,106600000,20000000,0,TD11300031000;21001203;21001115;01030500510002
57,819000000,81900000,0,05100;WR0001F;1001202000002
43,1562600000,156260000,1,1001303001004;10140110400011;10-059-1264-0001
33,1127100000,112710000,0,01020400610001;1001303001004;00266451
45,8060000000,500000000,1,10141114700031;01211210122;TD11330029000
31,-548600000,20000000,1,10511008001278000;200000303;TD11300031000
41,553800000,55380000,0,10-003-1381-0001;10120116100011
47,139100000,20000000,0,01030500560002;01211310121
39,-124800000,20000000,1,TD11300027000;21001203
47,755300000,75530000,1,01013000110000000001;10-003-1384-0001
57,522600000,52260000,1,05100;10-003-1384-0001;10120110400011;10120114700011
52,721500000,72150000,1,1001202000002;4
45,87100000,20000000,0,21001203
42,93600000,20000000,1,TD11300031000;10511008000996000
32,2524600000,252460000,0,10-01-30-355-0005;21001236
31,484900000,48490000,1,TD11300031000;TD11300036000;10511008001166004
25,109200000,20000000,1,10-01-20-024-0046-0000;10-01-20-024-0059-0000
30,512200000,51220000,0,10-003-1225-0001;10-003-1384-0001;10-003-1381-0001;06492
33,1202500000,120250000,0,21000111;10521001001177000;00266451
29,0,20000000,1,1.03E+12
55,8697000000,500000000,0,010200100051;TD11330030000;01012000200000000003
51,5431400000,500000000,0,TD11330030000;220002501;01012000200000000003
68,26939900000,500000000,0,03100;10521001000846001
29,1153100000,115310000,1,21000111;10-01-30-031-0037-0000;TD11330031000;21001116
35,777400000,77740000,0,010300100335;10-003-1381-0001;WR0001F
38,1300000,20000000,1,21001203
39,5608200000,500000000,1,10-01-30-355-0005;TD11330031000;21001236;10527001001272000
47,2801500000,280150000,1,01211210121;00266451;10527001001272000
22,988000000,98800000,0,10-003-1384-0001;10-01-20-388-0002;01211310130;4
