age,money,gender,salary,product
44,175500000,0,1487000000,['21001116']
59,2060500000,0,104000000,"['1001303001004', '10-047-1387-0001', '1001303001005']"
29,1183000000,1,824000000,"['01211210113', '01012000210000000000', '53', '10511008001278000']"
51,11447800000,1,639000000,"['21000111', '01211310121', '05100', '4']"
32,55900000,1,574000000,"['10521001001177000', '01020400380001', 'TD11330029000']"
36,176800000,1,597000000,['010200100051']
30,1553500000,0,765000000,"['03010', '220002301', '230-0119-85']"
34,14584700000,1,529000000,"['01020400610001', 'WR0001L', '10-01-20-024-0046-0000', '10140110400011', '01013000110000000001']"
42,2603900000,0,774000000,"['10-047-1360-0002', '10140114700031']"
37,642200000,0,616000000,[]
42,544700000,1,511000000,"['10-01-20-024-0046-0000', '01211310130']"
31,106600000,1,374000000,"['52', '21001236', '200000301']"
34,83200000,1,263000000,"['220002501', '10120114300011', 'TD11300027000']"
32,18878600000,1,1187000000,"['01030500600002', '10140114300011', '10521001001177000', '10-003-1387-0001', '1001303001005']"
46,4491500000,1,893000000,['1001202000002']
32,1398800000,1,546000000,[]
37,339300000,0,635000000,['21001116']
39,401700000,1,619000000,['200000303']
37,851500000,0,714000000,"['01020400380001', '21001236', '10141114300011', '10-01-30-031-0037-0000', '10-003-1381-0001']"
32,132600000,0,815000000,"['01211310130', '01211210110', '10521001000846001', '10140114700031', '01030500560002']"
41,276900000,1,1476000000,"['21000111', '10527001001278000', '03010', '10-047-1387-0001']"
50,262600000,1,1097000000,"['21001116', '01211210113', '220002501', '230-0119-85', 'TD11300035000']"
57,0,0,174000000,"['010300100335', '230-0119-85']"
37,28600000,1,802000000,[]
56,232700000,1,760000000,['1001303001003']
37,6199700000,1,70000000,"['10140114700031', '10120110400011', '10120116100011', '10-003-1387-0001']"
32,7800000,1,1060000000,"['01211210110', '220002501', '10521001000846001', '01211310127', '03202']"
30,25165400000,0,76000000,"['TD11300035000', '10140114700031', '01020400490001']"
27,7231900000,0,1375000000,[]
36,8633300000,1,1256000000,['TD11330031000']
34,971100000,0,1250000000,"['10120114300011', 'WR0001F', '01020400380001', '01030500510002']"
53,63700000,1,508000000,"['01211310130', 'TD11300035000', '10-003-1387-0001', '220002301', '21001115']"
58,373100000,1,890000000,['01211310130']
31,568100000,1,27000000,['10141114300011']
38,1706900000,1,207000000,"['230-0119-85', '21000111', '10-003-1387-0001', '10141114300011']"
32,776100000,1,692000000,"['10141114700031', '10140110400011', '10140114700031']"
31,543400000,0,1314000000,"['10140110400011', '01020400510001']"
59,53300000,1,42000000,[]
41,583700000,0,886000000,"['52', '220002701', '10527001001272000']"
33,4643600000,0,1085000000,['010200100104']
52,3156400000,0,913000000,"['10511008001166004', '10140114700031', '10141114700031', '10-01-30-031-0037-0000', '10-047-1387-0001']"
36,230100000,0,1164000000,"['01211210122', 'TD11330030000', '10141114300011', '10-01-20-024-0059-0000']"
37,104000000,0,363000000,"['10-047-1360-0002', '1001303001003', '10-003-1387-0001', '01020400490001']"
39,1362400000,0,685000000,"['1001303001003', '10-01-30-031-0018-0000']"
36,5036200000,0,972000000,"['10141109800021', '10511008000996000']"
30,6995300000,0,285000000,"['220002301', '10120114700011']"
32,22100000,0,1028000000,[]
47,5252000000,0,1015000000,['010200100092']
38,555100000,0,325000000,"['TD11300035000', '01020400610001', '01030500600002', '10140114700031', '010300100335']"
51,500500000,0,1400000000,"['10-047-1381-0001', '06492']"
27,345800000,1,975000000,"['220002701', '52']"
58,1834300000,0,322000000,"['01020400490001', '21001259', 'WR0001B', '10-01-30-355-0005', '10141114300011']"
56,10071100000,1,1081000000,"['10511008001004000', 'TD11300027000', '10511008001278000']"
40,2767700000,1,1107000000,"['TD11300031000', '230-0119-85']"
47,413400000,1,863000000,['10511008000996000']
23,136500000,0,500000000,"['52', 'TD11330032000', '200000303', '1001303001005', '10141109800021']"
46,3383900000,1,907000000,"['10-003-1387-0001', '01020400530001', '10141109800021']"
57,575900000,0,333000000,"['10527001000925000', '06492', '230-0119-85']"
40,150800000,1,1458000000,"['01211310130', '01020400490002', '010200100092', '01211210113']"
30,370500000,1,887000000,"['1001202000002', '21001116']"
58,6619600000,1,1069000000,[]
36,934700000,1,995000000,"['10511008001004000', 'TD11330031000']"
37,0,0,1392000000,['1001303001005']
51,2723500000,1,990000000,"['01012000200000000003', 'TD11330030000', '200000303', '03202', '10-047-1365-0001']"
30,507000000,1,1142000000,"['10120116100011', '1001303001001', '05100', '00320342', '1001202000002']"
39,140400000,1,453000000,"['10521001001177000', '01020400610001', '01211210122']"
33,1474200000,1,787000000,"['1001303001004', '53', '03010', '01211210110', '01020400490002']"
60,296400000,1,666000000,[]
29,1300000,1,509000000,"['10141114300011', '01020400380001', '10-01-20-024-0046-0000', '10-01-20-388-0002']"
31,0,0,1452000000,"['WR0001B', '200000303', '10527001000925000', '10120114700011', '10120114300011']"
52,1888900000,1,1105000000,"['1001202000002', 'WR0001L']"
30,36400000,1,498000000,[]
47,1804400000,1,370000000,"['10511008000996000', '10-003-1387-0001']"
46,0,1,74000000,"['01211310127', '10141109800021', '01030500560002', '10141116600001', '01020400380001']"
31,0,1,966000000,"['03202', '220002101', '10527001001278000']"
29,19500000,1,78000000,['10527001001272000']
34,28600000,1,626000000,"['10141114300011', '10-047-1387-0001', '200000303', '01020400610001', '10-01-20-388-0002']"
44,1277900000,1,405000000,"['01012000200000000003', '10-047-1365-0001', '01030500560002']"
60,3742700000,1,1365000000,"['TD11300036000', '01020400380001', '10-059-1264-0001']"
51,718900000,0,153000000,"['1001303001004', '220002301', '01211210110', '10-003-1384-0001', '10140114700031']"
31,774800000,1,490000000,"['010300100335', '10527001001278000', '200000303']"
33,1822600000,1,388000000,"['TD11300035000', '10140110400011']"
53,289900000,1,205000000,"['01030500510002', '10-01-30-355-0005']"
45,59800000,0,283000000,[]
51,0,0,1492000000,[]
30,2126800000,0,487000000,"['1001202000002', '10140114700031', '10-01-30-355-0002', '10521001001177000', '10-01-20-024-0046-0000']"
58,124800000,0,527000000,"['21001199', '10141114300011', '10140114300011']"
26,383500000,1,1437000000,"['010200100104', '4', '10-01-30-031-0037-0000', '1001202000002', '10-003-1384-0001']"
37,1300000,1,1477000000,['01020400530001']
47,78000000,1,907000000,['010200100051']
28,109200000,0,612000000,"['200000301', '01020400490001', '220002101']"
28,5573100000,0,1061000000,"['21001115', '01020400380001']"
43,1300000,1,800000000,"['10141114700031', '10141114300011', '010200100051', 'TD11300035000', '10521001001177000']"
43,249600000,0,139000000,"['10511008001278000', '00320342', '220002701']"
57,1523600000,0,384000000,['01012000200000000003']
34,136500000,1,357000000,"['10120114700011', '01020400490002', 'TD11330029000', '10-003-1384-0001']"
36,6120400000,0,159000000,"['03202', '10120114300011', '10511008000996000', 'WR0001F', '10-003-1387-0001']"
32,1300000,0,18000000,"['WR0001F', '10527001001272000']"
46,1042600000,1,1337000000,"['TD11330030000', '03202', '10-003-1387-0001', '52', '21001116']"
36,28600000,0,277000000,['01211210113']
33,4291300000,0,778000000,"['1001303001001', '01020400510001', '10-059-1264-0001', '01211210122']"
48,2895100000,0,948000000,"['10120116100011', '10120114700011']"
58,2600000,0,467000000,"['01211310121', '05100', '10120114300011', '10-003-1384-0001']"
56,578500000,0,301000000,[]
53,313300000,0,1084000000,"['01211210121', '01012000210000000000', '10120114700011', '10141109800021', '21001115']"
41,557700000,0,858000000,"['10527001001278000', '21001259']"
35,14300000,1,845000000,[]
31,65000000,1,1107000000,[]
51,2853500000,0,133000000,"['10527001001278000', '21001115', '1001303001001', '220002301', '53']"
40,1651000000,1,83000000,['52']
40,3112200000,1,299000000,"['10120114700011', '1001303001004', 'TD11330032000', '10-01-30-031-0018-0000']"
44,4596800000,0,610000000,['TD11330029000']
37,5200000,1,506000000,['01030500560002']
49,2554500000,1,1103000000,['01020400380001']
56,7642700000,1,896000000,['10-01-30-355-0002']
25,609700000,0,193000000,"['01211310127', '01211210113', '1001303001004']"
29,652600000,0,1441000000,"['10-003-1387-0001', '220002701', 'TD11300027000', '01211310127']"
35,1010100000,0,108000000,"['01012000210000000000', '010200100092', '21001203']"
41,2064400000,0,1002000000,"['10-01-30-031-0037-0000', '01211210121', 'TD11330030000']"
38,488800000,0,517000000,['00266451']
61,1102400000,1,1181000000,"['01211210121', '10-047-1360-0002']"
36,510900000,1,246000000,"['00266451', '10141109800021', '10-01-20-024-0059-0000']"
52,6058000000,1,927000000,"['WR0001L', '01211210110', '21001116', '01020400380001', '1001303001003']"
31,228800000,0,1397000000,"['10141114700031', '010200100104', '03100']"
33,4335500000,1,1059000000,['10140114300011']
49,217100000,0,49000000,"['10521001000846001', '01020400490001', '01020400610001', '06492']"
45,2068300000,0,484000000,[]
71,2683200000,1,812000000,"['10-047-1381-0001', 'WR0001F', 'TD11300036000', '21001203', '10141109800021']"
34,1703000000,1,1064000000,['01211310130']
33,1587300000,0,603000000,['01030500600002']
28,33800000,1,57000000,"['01211310127', '01020400610001']"
52,438100000,1,566000000,"['03010', '10-01-30-355-0005']"
54,3172000000,0,929000000,"['10521001001177000', '200-0135-12', 'WR0001L', '1001303001005']"
51,0,1,785000000,"['53', '1001303001003', 'TD11300035000', '10521001001177000', '010200100051']"
59,33731100000,0,231000000,[]
25,2254200000,0,783000000,"['00320342', '01211210113', '21001236']"
35,5200000,0,1436000000,"['10527001001278000', '03010']"
49,1341600000,0,123000000,"['10-01-30-031-0037-0000', 'TD11300036000', '01211310121']"
33,10400000,1,1442000000,"['10-059-1264-0001', 'TD11330029000', '01211210110']"
30,4078100000,0,1037000000,"['52', '010200100051']"
46,678600000,0,1015000000,"['21001199', '10511008001004000', '05100', '03010']"
43,27300000,0,1324000000,"['10-003-1225-0001', '52', '10511008001004000']"
28,591500000,1,314000000,[]
41,5200000,0,755000000,"['1001303001004', '01012000200000000003', '01020400490002']"
60,1835600000,1,162000000,"['10521001001177000', '10-047-1365-0001', '10-01-30-355-0005']"
49,183300000,1,1382000000,"['01020400490002', '1001303001005']"
30,8604700000,0,1113000000,"['200000303', '21001116', '230-0119-85', '01211310121']"
45,0,0,1105000000,[]
47,0,0,1324000000,"['01013000110000000001', '01030500510002', '10521001000846001', '03100']"
29,262600000,0,762000000,"['10527001000925000', '05100', '10-047-1365-0001', '21001199', '10120114300011']"
59,3317600000,1,443000000,"['200000303', '21001115']"
27,358800000,1,718000000,"['TD11330031000', '03100', '10521001000846001', '01211210113', '01020400530001']"
37,0,0,1131000000,"['01211210110', '01211310130', 'WR0001F', '220002701', '10527001000925000']"
25,111800000,0,725000000,[]
39,659100000,0,1159000000,['10511008001278000']
35,782600000,0,1442000000,[]
77,1939600000,0,517000000,"['10120114700011', '01030500510002', '10511008001278000']"
58,0,0,1277000000,"['10-047-1365-0001', '01030500510002', '10511008001166004', '200-0135-12', '10141114300011']"
38,2752100000,0,310000000,"['10-01-20-388-0002', '10120110400011', '01020400380001']"
50,92300000,1,1244000000,[]
27,1095900000,0,1372000000,['TD11330032000']
46,297700000,0,1251000000,"['01030500600002', '01020400490001', '01020400530001']"
51,228800000,1,316000000,"['10120116100011', '01211210110', '21000111', '10-059-1264-0001', '21001236']"
58,16900000,0,107000000,"['220002501', '01020400380001', '06492', '10-01-30-355-0005']"
42,219700000,1,879000000,"['10-003-1225-0001', '10141114300011', '1001303001005', '10140114300011', '21001236']"
27,75400000,0,428000000,"['10-01-30-031-0037-0000', 'TD11300036000', '010300100335']"
34,232700000,0,908000000,[]
31,65000000,0,776000000,[]
39,15410200000,1,686000000,"['01211310127', '01012000200000000003', '10527001000925000']"
42,1328600000,1,822000000,['10-047-1365-0001']
44,899600000,0,651000000,"['01020400610001', 'WR0001F', '01030500600002', '220002301']"
51,2518100000,1,770000000,"['10120114300011', '01020400530001', '01020400380001', '10-01-20-024-0059-0000']"
50,33800000,1,233000000,['01211210121']
32,0,0,1221000000,"['10-047-1387-0001', 'TD11330032000', '10-003-1381-0001', '10511008001278000']"
45,1170000000,0,171000000,[]
29,338000000,1,964000000,[]
53,824200000,1,822000000,"['01211310130', 'WR0001L', '01030500600002', 'TD11300027000', '01013000110000000001']"
29,39000000,1,1102000000,"['1001303001005', '01030500510002', '10141114700031', '21001203', '03010']"
57,2202200000,1,513000000,"['TD11330031000', '230-0119-85', '10-01-20-024-0059-0000']"
41,217100000,1,1032000000,"['10-003-1384-0001', '4']"
58,5588700000,1,973000000,"['10-01-30-355-0005', 'WR0001L', '10140110400011', 'TD11330031000', '10-01-30-031-0037-0000']"
52,175500000,0,58000000,"['10140114700031', '10140110400011', '10-003-1225-0001', '01012000210000000000']"
44,52000000,1,1432000000,"['10-01-30-031-0018-0000', '200000303', '21001199']"
34,622700000,0,1462000000,"['01020400610001', '10521001000846001', '21001116', 'WR0001L', '21001203']"
44,2528500000,1,248000000,"['10-047-1360-0002', '10140114700031', '010200100104', '05100', '1001303001004']"
56,1380600000,0,606000000,"['10140114700031', '01020400490001']"
36,0,1,1360000000,"['05100', '01013000110000000001']"
45,3127800000,0,1119000000,"['10-047-1365-0001', '01030500510002']"
57,438100000,0,611000000,[]
49,536900000,0,1463000000,[]
37,470600000,1,1378000000,"['01020400380001', '01211310127', '01020400510001', '10140110400011']"
44,369200000,1,1457000000,"['220002101', '01211210122']"
40,85800000,0,1495000000,[]
28,1198600000,0,1435000000,"['01020400530001', '230-0119-85', '220002101', '06492', '10140114700031']"
39,120900000,0,552000000,"['01211210122', '01020400490001', '10-01-30-355-0005', 'WR0001L', '01030500510002']"
40,900900000,1,972000000,"['WR0001B', '10-059-1264-0001', '10-047-1360-0002', '01020400510001', '10141116600001']"
33,399100000,0,594000000,"['10-003-1384-0001', '00266451', '220002101', '10527001001272000']"
37,555100000,1,636000000,"['220002301', '10-003-1225-0001']"
36,6531200000,0,515000000,"['010300100335', '10511008001004000', '10141114700031', '10141114300011']"
39,601900000,0,1468000000,['01020400490001']
26,5369000000,1,1312000000,"['200000303', '200000301', '10-01-30-355-0005']"
48,247000000,1,1191000000,['10-047-1387-0001']
51,3486600000,1,960000000,"['10-01-20-024-0046-0000', 'TD11300027000', '01020400490002', '01211310130']"
35,187200000,1,1031000000,"['1001303001004', '1001303001003', '21001199']"
40,2519400000,1,1462000000,"['10-01-20-024-0046-0000', '01211310121', '10521001000846001']"
40,117000000,1,1473000000,"['TD11330032000', '10-003-1225-0001']"
37,13604500000,0,455000000,"['10-01-20-388-0002', '21001259', '03202']"
43,1192100000,0,1101000000,"['200000303', '10527001001278000']"
48,2267200000,1,1186000000,[]
46,1557400000,0,923000000,[]
34,482300000,1,603000000,"['01020400530001', '10-047-1387-0001']"
52,747500000,0,473000000,"['WR0001F', '10-01-30-031-0018-0000', '52', '05100']"
57,159900000,0,857000000,"['10140114700031', '220002701', '010200100092']"
36,188500000,0,718000000,[]
33,405600000,1,358000000,"['10120116100011', '01020400380001', '10-003-1387-0001']"
30,1160900000,0,809000000,"['1001303001001', 'WR0001F', '010200100104', '01211310127', '01211310121']"
34,136500000,1,528000000,"['01020400510001', 'WR0001L', '10511008001278000']"
35,0,0,1333000000,"['220002301', '220002501']"
34,241800000,1,1125000000,"['230-0119-85', '10-047-1387-0001', '010300100335', '10-01-30-031-0037-0000']"
32,148200000,1,714000000,"['TD11330031000', '01020400490001', '010200100104', '10141109800021']"
30,296400000,1,75000000,"['TD11300035000', '01020400490001']"
33,0,0,1401000000,"['01020400490002', '10527001000925000']"
31,362700000,0,1438000000,[]
33,313300000,1,395000000,['1001303001004']
48,3026400000,0,1085000000,"['WR0001B', '01211210121', '01020400530001', '01211310127', '10-01-20-388-0002']"
38,946400000,1,151000000,[]
53,5694000000,1,606000000,"['10120110400011', '10-01-20-024-0059-0000', '10511008001278000', '1001303001005']"
36,0,1,965000000,"['10-01-30-355-0002', '10511008000996000', '10141116600001', '10140114700031', '01211210113']"
37,7061600000,0,1469000000,"['00266451', '200-0135-12', '10140114300011', '10-047-1360-0002', 'TD11300035000']"
36,288600000,0,628000000,"['200000303', '010200100104']"
39,4981600000,1,278000000,"['TD11300031000', '10511008001166004', '1001303001001', '10-01-20-024-0046-0000']"
50,929500000,0,731000000,['10-01-20-024-0046-0000']
49,8079500000,1,305000000,"['10141114700031', '10527001001272000', '220002701', '01211310130']"
41,2710500000,1,795000000,"['10-01-20-024-0059-0000', '01020400380001']"
32,1817400000,0,569000000,[]
30,601900000,1,558000000,"['01211210122', '10527001001272000', '10120114700011']"
46,438100000,1,153000000,"['220002701', 'TD11300031000']"
25,1536600000,1,1025000000,"['TD11330030000', '1001303001004', '21001115', '01211210113']"
27,122200000,0,1026000000,"['21000111', '10120114300011', '01211310127', '1001202000002', '10-01-20-388-0002']"
28,7690800000,0,575000000,"['10511008001278000', '10140110400011', '200-0135-12', '010200100104']"
47,5922800000,1,1132000000,[]
39,484900000,0,906000000,"['TD11330032000', '010200100092', '01030500560002']"
28,221000000,1,81000000,"['10120116100011', '1001202000002', 'TD11330032000', '10521001000846001', '10-047-1381-0001']"
45,189800000,0,832000000,"['10-01-30-355-0002', '220002101', '1001303001004', '01020400380001', '10140110400011']"
30,1799200000,0,45000000,"['01211210122', '01030500510002', '10527001001272000', '21001203']"
48,773500000,0,500000000,"['00266451', '10-059-1264-0001', '01030500560002', 'WR0001F', '10-003-1384-0001']"
60,6373900000,0,460000000,"['10140110400011', '10527001001278000', '01030500560002']"
48,5248100000,1,1432000000,['WR0001L']
38,2269800000,0,122000000,"['01211310130', '220002701']"
31,23400000,1,346000000,"['10511008001166004', 'WR0001F', 'TD11330030000', 'TD11300031000']"
52,2241200000,0,501000000,['10-01-20-024-0046-0000']
28,2255500000,0,338000000,"['21001116', 'WR0001L']"
51,0,1,377000000,[]
32,477100000,1,1381000000,"['10120116100011', '01030500600002', '03202', '10141114700031']"
52,136500000,0,347000000,"['10120116100011', '200000301', '01012000200000000003', '01030500510002', 'TD11300036000']"
23,698100000,0,978000000,[]
51,0,1,371000000,"['03010', '10120114700011', '01211210110', '220002701']"
49,848900000,1,1476000000,['220002701']
37,633100000,0,963000000,"['10-01-30-355-0002', '10-003-1381-0001', '21001259']"
32,1864200000,1,827000000,[]
32,2187900000,1,416000000,"['01020400490001', '220002101', '01013000110000000001', '21001116', '10-01-30-031-0018-0000']"
56,689000000,0,1038000000,['21001199']
49,373100000,1,631000000,"['10141109800021', '01030500560002', 'TD11300036000']"
49,352300000,1,983000000,[]
53,2528500000,0,924000000,"['10120116100011', '21001199', '010200100104', '220002101']"
32,74100000,0,1123000000,"['10511008000996000', '01030500560002']"
60,7321600000,0,1172000000,[]
40,975000000,1,495000000,[]
41,5189600000,1,406000000,[]
55,14300000,0,486000000,"['220002501', '10-01-20-024-0059-0000', '00320342', '21001236', '10141109800021']"
33,497900000,0,1089000000,"['00266451', 'TD11300036000', '220002101', '01020400510001']"
49,777400000,1,1409000000,"['01211310121', '4', '10-01-20-024-0059-0000', '10120114300011']"
26,4131400000,0,1323000000,"['10140110400011', '10140114700031', 'TD11300036000', '01211210121', '01020400490001']"
56,656500000,0,846000000,"['200000303', '01020400610001', '01012000200000000003']"
27,94900000,1,1122000000,"['TD11330030000', '21001236', 'TD11300027000', '220002701']"
55,1866800000,1,866000000,"['06492', '10141109800021', '52', '010200100051', '01211310121']"
55,343200000,0,770000000,['10527001001278000']
26,2236000000,0,646000000,"['10-01-30-031-0018-0000', '1001303001001']"
34,32500000,0,464000000,"['10-01-30-031-0018-0000', '05100', '01020400510001', '200000301', 'WR0001B']"
38,824200000,0,1423000000,['21001116']
88,842400000,0,301000000,"['01030500600002', '10140110400011', '010200100051']"
38,0,0,1165000000,"['010200100051', '01211210113', '010200100104']"
44,408200000,0,1167000000,"['10141114300011', '01020400380001']"
43,2600000,0,747000000,"['220002301', '10521001001177000']"
48,3480100000,0,1391000000,"['1001303001001', '1001303001005', '01013000110000000001', '21001116', '010200100092']"
35,1111500000,1,1450000000,['10-01-30-355-0002']
49,534300000,0,958000000,[]
33,6336200000,0,1180000000,"['10-01-30-031-0018-0000', '10140114300011', '10521001001177000', '01211310130', '10-047-1387-0001']"
77,516100000,1,1224000000,[]
56,79300000,0,1298000000,['10-01-30-031-0037-0000']
33,230100000,0,867000000,"['TD11330030000', '52', '220002101', '10-003-1387-0001']"
44,1280500000,0,306000000,"['TD11330032000', '01013000110000000001']"
40,997100000,0,607000000,['10141109800021']
55,644800000,1,712000000,['10120114700011']
31,596700000,1,21000000,"['TD11300035000', '10521001000846001', 'TD11330032000', '01211310121', '220002501']"
42,1742000000,1,403000000,"['00320342', '220002301', '10511008001278000', '21001199']"
45,1543100000,1,329000000,['01020400490002']
38,5229900000,0,1460000000,['10-003-1381-0001']
32,239200000,1,811000000,['21001259']
35,894400000,1,473000000,"['10-003-1225-0001', '01020400610001']"
70,2683200000,1,791000000,[]
41,1120600000,0,343000000,"['01030500560002', '01020400490001', '10120114700011', '10521001001177000', '10527001001272000']"
27,178100000,1,1164000000,[]
56,66870700000,1,61000000,"['01211310121', '10527001000925000']"
59,1160900000,1,1412000000,"['03100', 'TD11300027000', '10511008000996000', '01012000210000000000']"
31,789100000,0,100000000,[]
59,7177300000,1,195000000,"['10-01-20-024-0059-0000', '10-01-20-388-0002', 'TD11330031000']"
32,2555800000,1,50000000,"['1001202000002', '21001203', '00320342', '200000301']"
37,471900000,0,642000000,['03010']
59,63700000,1,368000000,"['10-059-1264-0001', '010300100335']"
51,1992900000,0,476000000,"['00266451', '01020400490001']"
42,325000000,0,1380000000,"['10120116100011', '10511008000996000', '10141114700031']"
38,529100000,0,1444000000,"['10-047-1360-0002', '10527001000925000', '10-059-1264-0001', '01211210121']"
35,4613700000,0,261000000,"['10141109800021', '01030500510002', '10-003-1387-0001', '01012000200000000003']"
42,0,1,1207000000,"['10-01-30-355-0005', '01211310121']"
43,1322100000,0,279000000,['10-01-30-031-0018-0000']
31,3447600000,0,1091000000,"['21001199', '00266451', '10511008000996000', '10-01-20-024-0046-0000', '10-01-20-388-0002']"
56,3174600000,1,1359000000,"['TD11300031000', '05100', '200-0135-12']"
43,0,1,978000000,"['21001236', '10527001001278000', '01211210113', '03010']"
39,0,1,129000000,[]
52,864500000,0,490000000,[]
32,1480700000,0,1385000000,"['01211210122', '1001303001004', '01211310127', '230-0119-85']"
37,4414800000,1,1020000000,"['01211310127', '21001259']"
35,704600000,0,61000000,"['TD11300036000', '10-047-1365-0001']"
39,2544100000,1,998000000,"['10120114300011', '01013000110000000001']"
44,395200000,0,1308000000,['01030500510002']
41,458900000,0,1298000000,['10-003-1225-0001']
26,17039100000,1,376000000,"['10-01-20-024-0059-0000', '220002301']"
50,1479400000,0,165000000,['01030500510002']
33,0,1,1338000000,"['10-01-30-355-0002', '03100', '10-01-30-031-0018-0000', '10120116100011', '10120110400011']"
26,258700000,1,225000000,"['10511008001004000', '10511008001278000', '05100']"
31,497900000,0,882000000,"['WR0001F', '10-01-30-355-0005']"
56,0,1,1076000000,"['01211310121', '01030500510002']"
40,2397200000,1,266000000,"['10527001001272000', '10141114300011', '10120114300011', '01012000200000000003']"
27,54600000,0,353000000,"['53', 'TD11300036000', '10-01-30-031-0037-0000']"
41,2324400000,0,1451000000,"['WR0001B', 'TD11330032000']"
78,884000000,0,499000000,"['10140110400011', '21000111', '1001303001001', '10-047-1365-0001']"
60,672100000,0,264000000,"['220002501', 'TD11330031000']"
46,3900000,0,774000000,"['21001203', '1001303001001']"
25,22100000,0,942000000,['10140114300011']
30,426400000,1,154000000,[]
37,1966900000,1,33000000,"['10-059-1264-0001', '01020400380001', '10-01-20-388-0002', 'TD11300036000', '21000111']"
45,783900000,1,624000000,"['220002301', '200000303', '10141114300011']"
31,399100000,0,557000000,"['10-01-20-024-0059-0000', '1001303001001', '10-003-1225-0001']"
35,28600000,1,813000000,"['01020400490002', '1001202000002', '10-059-1264-0001']"
47,0,1,780000000,"['1001303001004', '220002101', '10141109800021']"
55,367900000,1,717000000,"['01020400610001', 'TD11300035000', '10141116600001', '220002501', '10-003-1387-0001']"
28,6779500000,0,695000000,"['220002101', '01211210110', '53', '1001303001005', '21001115']"
37,1101100000,0,692000000,"['01020400380001', '06492', '21001116', '10140114300011']"
34,7575100000,1,47000000,"['TD11330030000', '01030500600002', '4']"
45,0,1,1226000000,[]
35,986700000,0,1118000000,['220002501']
32,347100000,1,346000000,"['01020400610001', '01030500510002', '10527001000925000', '03100', '10140110400011']"
26,3253900000,1,1256000000,"['01211210110', '1001303001005']"
47,4719000000,1,1112000000,"['10141114700031', '220002301', 'WR0001B', '53']"
33,283400000,0,1027000000,['1001303001001']
42,1489800000,0,563000000,"['10140114700031', '01013000110000000001', '10-003-1384-0001']"
31,217100000,1,158000000,"['10-01-30-355-0005', '10511008001166004', '03202', '01211210121']"
30,581100000,0,109000000,"['TD11300031000', '21001203', '01211210110']"
40,13491400000,0,1256000000,['220002301']
52,3525600000,1,1060000000,"['01020400610001', '010200100051', '21001259']"
48,248300000,0,1164000000,['01211210121']
36,22100000,0,1074000000,"['01020400610001', '01211210110', '220002301']"
36,2905500000,0,1490000000,['WR0001B']
47,379600000,0,367000000,"['10-003-1387-0001', '10140114700031']"
31,562900000,0,1388000000,"['01020400490001', '010200100104', '10141114700031', '10-059-1264-0001', '10-01-20-024-0046-0000']"
60,473200000,0,532000000,"['TD11330030000', '10511008001166004', '10120116100011', '01211210122', '01020400490002']"
49,39000000,0,1482000000,[]
41,435500000,1,950000000,"['TD11330031000', '10140114700031', '230-0119-85', '10120114300011', '01012000210000000000']"
67,1673100000,1,469000000,['10141109800021']
35,166400000,1,1169000000,['21001236']
34,172900000,1,660000000,[]
49,1154400000,0,639000000,[]
33,364000000,1,1220000000,['10-01-20-024-0046-0000']
37,934700000,0,221000000,"['05100', 'WR0001B']"
29,1639300000,0,1119000000,['03202']
53,2473900000,0,828000000,"['10527001001278000', '01020400490002', 'TD11300035000', '21001115', '03202']"
36,262600000,0,685000000,"['10120114300011', 'TD11330030000', '10521001000846001', '10511008001004000']"
54,507000000,1,28000000,[]
55,133900000,1,276000000,"['01211310127', '10521001001177000', 'WR0001L', '01020400530001', '220002301']"
38,470600000,1,300000000,"['10511008001166004', '10120114700011', '10-01-30-355-0002', '10120116100011', 'TD11330031000']"
50,1179100000,0,538000000,"['230-0119-85', '01020400380001', '10511008001004000', '010300100335', '10120114700011']"
50,258700000,1,1478000000,['10527001001278000']
35,6425900000,1,1437000000,"['WR0001B', '01211210122', '05100', '10-003-1384-0001', '10141116600001']"
35,8656700000,0,317000000,"['10527001001272000', '10-01-30-355-0002', '010300100335']"
51,949000000,0,483000000,['200-0135-12']
34,863200000,0,1187000000,"['10-01-30-355-0005', '01211210113', '10-047-1381-0001', '10521001001177000', '01211310130']"
28,574600000,1,915000000,"['1001303001003', '52', '220002501']"
57,9310600000,1,1322000000,"['01020400380001', '53', '10-047-1381-0001', '10521001001177000', '01211210121']"
38,79300000,0,832000000,"['TD11330030000', '01211210121', 'WR0001B']"
41,3352700000,0,1158000000,"['220002501', '52', '01020400510001', '01211310121', '10521001001177000']"
38,2057900000,1,926000000,['01020400510001']
54,291200000,0,1175000000,"['05100', '01020400610001', '010200100051']"
52,1106300000,0,104000000,"['10-003-1387-0001', '21001203', '10-047-1360-0002']"
35,3744000000,1,1428000000,"['10120116100011', '10-003-1387-0001', '200000303']"
40,2076100000,1,356000000,"['01020400510001', '01211310121']"
33,0,0,1354000000,"['10141114700031', '10527001001272000', '00320342']"
35,1002300000,0,1266000000,"['220002501', '21001115', '01030500560002', '10141116600001', 'TD11300027000']"
41,39000000,1,349000000,"['10141109800021', '220002701', '10-01-30-355-0002']"
33,449800000,0,10000000,"['01020400380001', '10-01-20-388-0002', 'TD11300035000', '03010', '1001303001001']"
25,239200000,1,1035000000,"['10-01-30-031-0037-0000', '01012000200000000003', '10141116600001', '10120116100011']"
